ArticleID,RatioID,PubMedID,Title,Affiliation,PubYear,PrimAuthLastName,PrimAuthFirstName,PrimAuthFMInitials,DisplayRatio,CI_ICER,CI_ICERText,CI_Usable,CI_Type,CI_Lower,CI_Upper,CI_Difference,CI_Currency,CI_Notes,RatioUncertainty,ComparatorID,InterventionPhrase,ComparatorPhrase,IncrementalAnalysisCorrect,IncrementalAnalysisRecalculated,Rating,RatingUncertainty
2016-01-02776,2016-01-02776-01,27662547,Initiation of antiretroviral therapy based on the 2015 WHO guidelines.,"aHealth Economics and Outcomes Research, Regeneron Pharmaceuticals, Tarrytown,New York, USA bInfectious Diseases Institute, Makerere University College ofHealth Sciences, Kampala, Uganda cInfectious and Tropical Diseases Unit, College of Health Sciences, Bayero University Kano dDepartment of Medicine, Aminu KanoTeaching Hospital, Kano, Nigeria.",2016,Kuznik,Andreas,A,Cost-Saving,1,-796 to 817,1,95,817,-796,1613.0,USD,,,4,ART initiation with CD4 count > 500,"Deferred ART initiation until decline in CD4 reaches < 350, development of AIDS, or development of other conditions necessitating ART initiation",1,0,7.0,0
2016-01-02819,2016-01-02819-40,27461265,Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis.,"Infectious Diseases Institute, Makerere University College of Health Sciences,Kampala, Uganda.",2016,Kuznik,Andreas,A,12000,1,7-93,1,95,7,93,86.0,USD,,,3,Sickle cell disease screening using isoelectric focusing (IEF),None,1,0,6.0,0
2017-01-02961,2017-01-02961-152,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,180,1,$293.93 - $123.72,1,95,123.72,293.93,170.21,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2013-01-00835,2013-01-00835-36,23912819,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"Department of Global Health, University of Washington, , Seattle, Washington, USA.",2013,Verguet,Stéphane,S,1200,1,300 to 3400,1,95,300,3400,3100.0,USD,,,2,Pre-exposure prophylaxis (PrEP) for reducing HIV transmission,"Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",1,0,4.0,0
2012-01-01001,2012-01-01001-05,23185139,Population health impact and cost-effectiveness of tuberculosis diagnosis with Xpert MTB/RIF: a dynamic simulation and economic evaluation.,"Center for Health Decision Sciences, Harvard School of Public Health, Boston, Massachusetts, United States of America. nmenzies@fas.harvard.edu",2012,Menzies,Nicolas A,,1000,1,605-1598,1,95,605,1598,993.0,USD,,,2,Xpert MTB/RIF automated DNA test to detect tuberculosis and rifampicin (RIF) resistance,Standard/Usual Care- Initial sputum smear and those diagnosed as smear positive are directed to treatment,1,0,7.0,0
2015-01-01864,2015-01-01864-01,26244622,GDP Matters: Cost Effectiveness of Cochlear Implantation and Deaf Education in Sub-Saharan Africa.,"*Department of Otolaryngology-Head and Neck Surgery, Johns Hopkins UniversitySchool of Medicine; daggerDepartment of International Health, Johns HopkinsBloomberg School of Public Health, Baltimore, Maryland, U.S.A.; doubledaggerDivision of Otolaryngology-Head and Neck Surgery, Department of Surgery",2015,Emmett,Susan D,,13000,1,11539-13689,1,95,11539,13689,2150.0,USD,,,3,Cochlear implant,None,0,0,5.0,0
2014-01-00662,2014-01-00662-01,24606986,Hypertension education and adherence in South Africa: a cost-effectiveness analysis of community health workers.,"Division of Cardiovascular Medicine, Brigham & Women's Hospital, 75 FrancisStreet, 02115 Boston, MA, USA. tgaziano@partners.org.",2014,Gaziano,Thomas A,TA,340,1,223 (95%CI: .40-441),1,95,40,441,401.0,USD,,"""even a doubling of the CHW salary that we used would make this an attractive intervention""",2,"Community health workers (CHW) visit patients twice yearly to increase hypertension adherence by monitoring blood pressure, teaching them about healthy lifestyle choices and encouraging follow-up visits",Standard/Usual Care,1,0,5.0,0
2013-01-00773,2013-01-00773-35,24223524,Antenatal Syphilis screening using point-of-care testing in Sub-Saharan African countries: a cost-effectiveness analysis.,"Infectious Diseases Institute, Makerere College of Health Sciences, Kampala, Uganda ; Pfizer, New York, New York, United States of America.",2013,Kuznik,Andreas,A,34,1,$31/DALY averted ($12-$170),1,91,12,170,158.0,USD,,"ICS Specificity 91% ICER=$40, Nurses Wages Increased 25% ICER= $36, Penicillin Efficacy in Reducing Neonatal Deat, RR=0.82 ICER= $37, Penicillin Efficacy in Reducing congential syphilis RR=0.57, ICER= $32.",3,Syphilis screening before third trimester + treat with three injections of benzathine penicillin if positive,None,1,0,6.0,0
2016-01-02734,2016-01-02734-15,27717768,Comparative effectiveness and cost-effectiveness of treat-to-target versus benefit-based tailored treatment of type 2 diabetes in low-income and middle-income countries: a modelling analysis.,"Department of Medicine, Stanford University, Palo Alto, CA, USA; Center forPrimary Care, Harvard Medical School, Boston, MA, USA. Electronic address:basus@stanford.edu.",2016,Basu,Sanjay,,Cost-Saving,1,-342.9 - -282.4,1,95,-342.9,-282.4,60.5,USD,,,4,Benefit-based tailored treatment,Target-to-treat,1,0,5.5,0
2006-01-00218,2006-01-00218-01,16735954,"Are targeted HIV prevention activities cost-effective in high prevalence settings? Results from a sexually transmitted infection treatment project for sex workers in Johannesburg, South Africa.","HIVTools Research Group, Health Policy Unit, Department of Public Health and Policy, London School of Hygiene and Tropical Medicine, United Kingdom. peter.vickerman@lshtm.ac.uk",2006,Vickerman,Peter,P,110,1,53-121,1,95,53,121,68.0,USD,,1. staff time during start up 2. drug costs 3. proportion of women who are female sexual workers 4. sti transmission probabilities and co-factors 5. HIV transmission probabilities,3,STI services in mobile clinic,None,0,0,5.0,0
2016-01-02734,2016-01-02734-13,27717768,Comparative effectiveness and cost-effectiveness of treat-to-target versus benefit-based tailored treatment of type 2 diabetes in low-income and middle-income countries: a modelling analysis.,"Department of Medicine, Stanford University, Palo Alto, CA, USA; Center forPrimary Care, Harvard Medical School, Boston, MA, USA. Electronic address:basus@stanford.edu.",2016,Basu,Sanjay,,17000,1,16168.6 - 16728.4,1,95,16168.60,16728.40,559.8,USD,,,3,Target-to-treat,None,1,0,5.5,0
2017-01-03707,2017-01-03707-22,29190699,"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt.","Regeneron Pharmaceuticals, Tarrytown, NY, United States of America.",2017,Kuznik,Andreas,A,740,1,"$381-$1,272",1,95,381,1272,891.0,USD,,,2,Quadrivalent conjugate meningococcal vaccine,Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,0,0,5.0,0
2017-01-02979,2017-01-02979-03,27989625,"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan.","Division of Global Health Protection, Center for Global Health, Centers forDisease Control and Prevention, Atlanta, GA, United States.",2017,Gargano,Lisa M,,160,1,118-8877,1,95,118,8877,8759.0,USD,,,3,Pneumococcal conjugate vaccine - 1 dose,None,1,0,6.0,0
2017-01-02961,2017-01-02961-153,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,380,1,$562.96 - $271.12,1,95,271.12,562.96,291.84,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2017-01-02961,2017-01-02961-154,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,95,1,"($140.47, $67.86)",1,95,67.86,140.47,72.61,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2017-01-02961,2017-01-02961-140,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,7000,1,"$10,774.11 - $4,900.44",1,95,4900.44,10774.11,5873.67,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2017-01-02961,2017-01-02961-141,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,8300,1,"$13,144.57 - $5,770.83",1,95,5770.83,13144.57,7373.74,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2013-01-00773,2013-01-00773-36,24223524,Antenatal Syphilis screening using point-of-care testing in Sub-Saharan African countries: a cost-effectiveness analysis.,"Infectious Diseases Institute, Makerere College of Health Sciences, Kampala, Uganda ; Pfizer, New York, New York, United States of America.",2013,Kuznik,Andreas,A,14,1,$13/DALY averted ($6-$58),1,91,6,58,52.0,USD,,"ICS Specificity 91% ICER=$18, Nurses Wages Increased 25% ICER= $15, Penicillin Efficacy in Reducing Neonatal Deat, RR=0.82 ICER= $16, Penicillin Efficacy in Reducing congential syphilis RR=0.57, ICER= $14.",3,Syphilis screening before third trimester + treat with three injections of benzathine penicillin if positive,None,1,0,6.0,0
2016-01-02819,2016-01-02819-41,27461265,Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis.,"Infectious Diseases Institute, Makerere University College of Health Sciences,Kampala, Uganda.",2016,Kuznik,Andreas,A,360,1,260-1603,1,95,260,1603,1343.0,USD,,,3,Sickle cell disease screening using isoelectric focusing (IEF),None,1,0,6.0,0
2017-01-02979,2017-01-02979-06,27989625,"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan.","Division of Global Health Protection, Center for Global Health, Centers forDisease Control and Prevention, Atlanta, GA, United States.",2017,Gargano,Lisa M,,220,1,168 - 266,1,95,168,266,98.0,USD,,,3,Haemophilus influenzae type b (Hib)-containing and pneumococcal conjugate vaccine - 2 doses each,None,1,0,6.0,0
1999-01-02492,1999-01-02492-01,10351471,Cost-effectiveness analysis of humanitarian relief interventions: visceral leishmaniasis treatment in the Sudan.,"Medecins Sans Frontieres, Amsterdam, The Netherlands.",1999,Griekspoor,A,,42,1,$13/53 - $27/63/DALY,1,95,13,27,14.0,USD,Illegible,,3,Visceral leishmaniasis program,None,1,0,3.5,1
2017-01-02979,2017-01-02979-01,27989625,"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan.","Division of Global Health Protection, Center for Global Health, Centers forDisease Control and Prevention, Atlanta, GA, United States.",2017,Gargano,Lisa M,,220,1,168 - 8628,1,95,168,8628,8460.0,USD,,,3,Haemophilus influenzae type b (Hib) - 1 dose,None,1,0,6.0,0
2013-01-00835,2013-01-00835-37,23912819,Where to deploy pre-exposure prophylaxis (PrEP) in sub-Saharan Africa?,"Department of Global Health, University of Washington, , Seattle, Washington, USA.",2013,Verguet,Stéphane,S,21000,1,10900 to 43800,1,95,10900,43800,32900.0,USD,,,2,Pre-exposure prophylaxis (PrEP) for reducing HIV transmission,"Standard/Usual Care- pre-existing male circumcision levels, antiretroviral therapy (ART) & codom use",1,0,4.0,0
2017-01-02961,2017-01-02961-155,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,200,1,$335.00 - $133.41,1,95,133.41,335,201.59,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2017-01-02979,2017-01-02979-05,27989625,"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan.","Division of Global Health Protection, Center for Global Health, Centers forDisease Control and Prevention, Atlanta, GA, United States.",2017,Gargano,Lisa M,,130,1,100 - 6502,1,95,100,6502,6402.0,USD,,,3,Haemophilus influenzae type b (Hib)-containing and pneumococcal conjugate vaccine - 1 dose each,None,1,0,6.0,0
2017-01-03707,2017-01-03707-23,29190699,"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt.","Regeneron Pharmaceuticals, Tarrytown, NY, United States of America.",2017,Kuznik,Andreas,A,650,1,"$328-$1,130",1,95,328,1130,802.0,USD,,,2,Quadrivalent conjugate meningococcal vaccine,Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,0,0,5.0,0
2017-01-02979,2017-01-02979-04,27989625,"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan.","Division of Global Health Protection, Center for Global Health, Centers forDisease Control and Prevention, Atlanta, GA, United States.",2017,Gargano,Lisa M,,220,1,166 - 283,1,95,166,283,117.0,USD,,,3,Pneumococcal conjugate vaccine - 2 dose,None,1,0,6.0,0
2017-01-02979,2017-01-02979-02,27989625,"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan.","Division of Global Health Protection, Center for Global Health, Centers forDisease Control and Prevention, Atlanta, GA, United States.",2017,Gargano,Lisa M,,370,1,199 - 1025,1,95,199,1025,826.0,USD,,,3,Haemophilus influenzae type b (Hib) - 2 doses,None,1,0,6.0,0
2017-01-02961,2017-01-02961-156,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,1500,1,"$2,363.86 - $1,048.27",1,95,1048.27,2363.86,1315.59,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2012-01-01001,2012-01-01001-01,23185139,Population health impact and cost-effectiveness of tuberculosis diagnosis with Xpert MTB/RIF: a dynamic simulation and economic evaluation.,"Center for Health Decision Sciences, Harvard School of Public Health, Boston, Massachusetts, United States of America. nmenzies@fas.harvard.edu",2012,Menzies,Nicolas A,,1000,1,633-1485,1,95,633,1485,852.0,USD,,Xpert costs range 20-40; ICER range 836 to 1083. For 20 year time horizon the ICER is 784,2,Xpert MTB/RIF automated DNA test to detect tuberculosis and rifampicin (RIF) resistance,Standard/Usual Care- Initial sputum smear and those diagnosed as smear positive are directed to treatment,1,0,7.0,0
